projectid,BillingType,itemdescription,itemUnit,ItemRate,itemQuantity,ItemDate,Billable?,Chargeable?,code1,CODE2,User
14912018,Time,Filing Fee for Answer/Response,Per hour,$0.00 ,0,11/5/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Appeal of Temporary Injunction,Per hour,$214.27 ,1,11/20/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Brief in COA,Per hour,$0.00 ,0,12/23/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Cross-action,Per hour,$0.00 ,0,11/3/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Emergency Motion for Continuance,Per hour,$0.00 ,0,9/18/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Motion for Expedited Discovery,Per hour,$0.00 ,0,11/1/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Motion for Leave to Amend,Per hour,$0.00 ,0,11/4/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Motion for Protection,Per hour,$0.00 ,0,10/10/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Motion for Rehearing,Per hour,$34.21 ,1,5/15/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Motion to Quash,Per hour,$0.00 ,0,7/3/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Notice of Appearance,Per hour,$0.00 ,0,9/8/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Proposed Order,Per hour,$0.00 ,0,11/4/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for proposed OSH,Per hour,$0.00 ,0,10/1/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Reply Brief,Per hour,$0.00 ,0,2/12/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing fee for Request for FOF,Per hour,$0.00 ,0,11/14/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Response to Motion to Compel,Per hour,$3.34 ,1,10/1/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Special Exceptions and Answer,Per hour,$0.00 ,0,10/8/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Subpoena,Per hour,$0.00 ,0,10/16/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Filing Fee for Supplemental Motion for Protection,Per hour,$0.00 ,0,10/24/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,"Ground transportation home- airport, airport to depositions",Per hour,$55.00 ,0,10/9/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Landmark Legal Inv. #10622,Per hour,$165.00 ,1,11/14/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Payment of fee for filing case in court of appeals,Per hour,$0.00 ,0,11/20/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,ProDoc Filing Fee,Per hour,$52.73 ,1,11/8/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Transcript of Darla Reese,Per hour,$960.75 ,1,11/12/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Transcript of Deposition of Dane Garlinghouse,Per hour,$783.55 ,1,12/15/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Transcript of hearing,Per hour,$542.50 ,1,11/5/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Uber fare from downtown to airport @ OKC; Airport home @ LBB,Per hour,$0.00 ,1,10/9/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,Vertex for Video Deposition Dane Garlinghouse,Per hour,$370.00 ,1,12/21/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912018,Time,"WorldWide Court Reporters, Inc.",Per hour,"$2,395.90 ",1,10/29/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912020,Time,Government charge for Biometrics,Per hour,$0.00 ,0,11/18/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912020,Time,Government Charge for N-400 filing,Per hour,$0.00 ,0,11/18/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912021,Time,CC 3006 for Covenant Health Records via ShareCare.,Per hour,$97.35 ,1,1/15/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912021,Time,CC 3006 for Open Air MRI Billing Records via ChartSwap,Per hour,$40.00 ,1,1/15/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912021,Time,"CC 3006, LDR/Chartswap ",Per hour,$50.66 ,1,1/24/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912021,Time,"Chk 31344, CMC Rad MRs",Per hour,$99.33 ,1,1/17/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912021,Time,Chk 31794 - Cov Med Grp records,Per hour,$25.00 ,1,11/18/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912022,Time,Corporate Record Book,Per hour,$105.82 ,1,5/11/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912022,Time,Filing Fee with TX-SOS for Trophy Girl TV,Per hour,$308.10 ,1,5/6/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912023,Time,Filing Fee for Filing Original Answer,Per hour,$3.34 ,0,6/4/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912023,Time,Payment of Jury Fee,Per hour,$0.00 ,1,6/4/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912029,Time,USCIS Biometric fee,Per hour,$0.00 ,1,10/20/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912029,Time,USCIS filing fee I-130,Per hour,$535.00 ,1,10/20/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912029,Time,USCIS filing fee I-485,Per hour,"$1,140.00 ",1,10/20/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912030,Time,Chk 31947 - Tim Seeley & Assoc - Expert Witness,Per hour,$233.44 ,1,7/28/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912030,Time,Chk 32017 - The Legal Connection - Oral Deposition,Per hour,$627.17 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912030,Time,NOT PAID - Landmark Legal service citation for Sai Lingamaneni,Per hour,$80.00 ,1,1/28/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32139 - CHS records - Rodney,Per hour,$104.25 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32140 - Cswap/LDR billing - Rodney,Per hour,$52.79 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32141 - MRO/UMC records - Rodney,Per hour,$96.24 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32142 - UMC Radiology Films - Rodney,Per hour,$11.00 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32143 - MRO/UMC records - Reigha,Per hour,$102.62 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32144 - Scare/CHS records - Reigha,Per hour,$104.25 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32145 - UMC Radiology films - Reigha,Per hour,$11.00 ,1,2/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Chk 32208 - UMC MRs via MRO - HUNTER,Per hour,$5.18 ,1,5/27/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,Crash report,Per hour,$0.00 ,0,9/8/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,MC 8823 - TX Dot Crash Rpt - Gonzalez,Per hour,$4.22 ,1,9/9/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912034,Time,MC 8823 - TX Dot Crash Rpt - Hunter,Per hour,$4.22 ,1,9/9/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912035,Time,AmEx 2032(rm) - Postage for USCIS packet,Per hour,$17.45 ,1,2/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912040,Time,"Chk 3230 - CMC Radiology Films - Munoz, Antonio",Per hour,$80.00 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912040,Time,"Chk 32325 - UMC EMS/Chartswap records - Garcia, Hector",Per hour,$86.79 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912040,Time,"Chk 32326 - CMC Radiology Films - Garcia, Hector",Per hour,$80.00 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912040,Time,"Chk 32327 - CHS/Scare MRs - Garcia, Hector",Per hour,$109.77 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912040,Time,Chk 32331 - UMC EMS Bills & MRs_MunozAntonio,Per hour,$86.79 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912040,Time,Chk 32332 - CHS/Sharecare medical records_MunozAntonio,Per hour,$109.77 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912040,Time,LPD report,Per hour,$8.00 ,1,5/27/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912042,Time,MC 8823 - IDI Core research on Clay Cooper,Per hour,$29.85 ,1,8/4/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912042,Time,MC 8823- Pro Doc- Citations ,Per hour,$20.25 ,1,8/26/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912042,Time,MC 8823-Pro Doc-Petition ,Per hour,$391.24 ,1,8/23/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912042,Time,NOT PAID-Mark Flock- Citation (Express Hail and Dent),Per hour,$239.12 ,1,10/6/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912042,Time,PAID Check No. 32350-Mark Flock-Citation LoneStar,Per hour,$95.00 ,1,10/5/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912048,Time,Name search fee,Per hour,$3.50 ,1,2/2/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912048,Time,Online records request for the Riverside Superior Court,Per hour,$15.00 ,1,2/2/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912049,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912049,Time,"USCIS Packet Mailed Certified, Return Recpt",Per hour,$8.96 ,1,6/14/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912060,Time,Am Ex 2008 - TX Dot Crash Report,Per hour,$8.44 ,1,3/22/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912060,Time,Chk 31300 - Ordonez treatment 04/11/2019,Per hour,$178.50 ,1,12/10/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912060,Time,Chk 31592 - UMC MRs,Per hour,$95.36 ,1,6/1/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912060,Time,Chk 31593 - UMC EMS MRs,Per hour,$49.65 ,1,6/1/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912060,Time,Chk 31594 - UMC Radiology,Per hour,$11.00 ,1,6/1/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912060,Time,Chk 31970 - Landmark Legal - Svc Citation for Cynthia Mott,Per hour,$65.00 ,1,9/9/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912060,Time,POP filing fee,Per hour,$0.00 ,0,4/12/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912062,Time,Cathy Sosebee Court Reporters,Per hour,$140.95 ,1,11/8/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,"Charge for round-trip travel to Brownsville, TX",Per hour,"$1,911.22 ",1,12/8/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,Charges for rental car @ Brownsville airport,Per hour,$97.09 ,1,12/14/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,Department of Treasury for OSHA record copies,Per hour,$79.66 ,1,9/29/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,E-filing fees,Per hour,$3.34 ,6,8/7/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,Interpreting Services for deposition,Per hour,$690.00 ,1,3/5/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,Mediator's Fee,Per hour,$352.50 ,1,8/8/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,Medical REcords,Per hour,$256.96 ,1,1/15/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,Process server,Per hour,$60.00 ,1,10/10/2016,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912062,Time,Records for Department of Labor,Per hour,$78.87 ,1,1/4/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912063,Time,Chk 32225 - Office of Dispute Resolution Mediation,Per hour,$175.00 ,1,5/31/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912063,Time,Parking charge,Per hour,$1.00 ,3,8/8/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912065,Time,NULL,Per hour,$50.66 ,1,1/16/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912065,Time,NULL,Per hour,$85.66 ,1,2/3/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912065,Time,Chk 31627 for Concord Medical Grp Billing via Chartswap. ,Per hour,$45.66 ,1,7/9/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912065,Time,Chk 31662 - LHH Emg Phy via Chartswap,Per hour,$70.66 ,1,8/3/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912065,Time,Chk 31682 - LHH records via Sharecare,Per hour,$97.35 ,1,8/3/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912065,Time,"Chk 31722, LHH Bills",Per hour,$31.00 ,1,9/14/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912065,Time,Medical Records UMC Radiology,Per hour,$11.00 ,1,4/21/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912067,Time,e-filing fee,Per hour,$0.00 ,0,7/9/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912067,Time,e-filing of motion to compel,Per hour,$3.34 ,1,8/7/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912067,Time,MTWC Filing,Per hour,$3.34 ,1,7/17/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912067,Time,Order for MTWC,Per hour,$3.34 ,1,7/17/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912070,Time,"Chk 31369, Air Medical Group Holdings Bills and MRs",Per hour,$56.57 ,1,1/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912070,Time,Chk 31494 - UMC Radiology Rilms,Per hour,$11.00 ,1,4/21/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912070,Time,"Chk 31517 - Chartswap for City of Big Springs EMS, bills and records",Per hour,$85.66 ,1,4/22/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912070,Time,Chk 31535 - UMC medical records for Roxanne Matthews,Per hour,$94.14 ,1,4/23/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912070,Time,Chk 31629 for Mrs from Scenic Mt Med Ctr via MRO via ROI,Per hour,$95.36 ,1,7/9/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912070,Time,Chk 31681 - Concord Med Grp via Chartswap,Per hour,$45.66 ,1,8/3/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912071,Time,Blumberg Corporate Kit,Per hour,$0.00 ,0,7/2/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912071,Time,Filing Fee with Secretary of State,Per hour,$0.00 ,0,9/5/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912071,Time,Payment for filing IRS 1023-EZ,Per hour,$0.00 ,0,12/30/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912075,Time,NULL,Per hour,$13.75 ,2,7/29/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912076,Time,CC 8823 - City of Lubbock for Police Report,Per hour,$6.00 ,1,10/6/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31882 - UMC EMS via chartswap bills and MRs - Fair,Per hour,$84.66 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31883 - UMC MRs - Fair,Per hour,$90.24 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31884 - Walgreens Records - Fair,Per hour,$6.76 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31885 - LDR via Chartswap - Gilliam,Per hour,$50.66 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31886 - Lubbock Radiology Billing - Gilliam,Per hour,$50.66 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31887 - UMC EMS via Chartswap - Gilliam,Per hour,$84.66 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31888 - UMC PNS bills and records - Gilliam,Per hour,$87.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31889 - Lubbock Rad Films - Gilliam,Per hour,$33.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31890 - UMC MRs - Gilliam,Per hour,$96.99 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31891 - Walgreens records - Gilliam,Per hour,$15.96 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31948 - Dr Ordonez Treatment - 10/06-12/03/2020 - Jimmy Fair,Per hour,$358.40 ,1,7/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,Chk 31948 - Dr Ordonez Treatment - Melissa Gilliam,Per hour,$358.40 ,1,7/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,MC 8823 - IDI Core - Legal Research - Melissa,Per hour,$2.13 ,1,10/6/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,MC 8823-Pro Doc-Letter to the Court RE Citation ,Per hour,$12.25 ,1,9/23/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912076,Time,MC 8823-Pro Doc-Original Petition and Jury Demand ,Per hour,$391.24 ,1,9/22/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912079,Time,227 miles -- Mileage from 1210 Ave R to Randall County Detention facility & Return,Per hour,$0.00 ,227,10/20/2020,FALSE,FALSE,CM Client Meeting,NULL,roberthogan
14912079,Time,227 miles -- Mileage from 1210 Ave R to Randall County Detention facility & Return,Per hour,$0.00 ,227,10/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912079,Time,227 miles -- Mileage from 1210 Ave R to Randall County Detention facility & Return,Per hour,$0.00 ,227,10/20/2020,FALSE,FALSE,PC Phone Call,NULL,roberthogan
14912079,Time,227 miles -- Mileage from 1210 Ave R to Randall County Detention facility & Return,Per hour,$0.00 ,227,10/20/2020,FALSE,FALSE,RR Review,NULL,roberthogan
14912079,Time,227 miles -- Mileage from 1210 Ave R to Randall County Detention facility & Return,Per hour,$0.00 ,227,10/20/2020,FALSE,FALSE,TV Travel,NULL,roberthogan
14912080,Time,Chk 32122 - Landmark Legal for Svc of Sai V Lingamenani,Per hour,$80.00 ,1,2/9/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912080,Time,Expert Witness Fee to Tim Seeley,Per hour,$233.44 ,1,7/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912080,Time,filing fee,Per hour,$0.00 ,0,12/7/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912080,Time,filing fee for Petition,Per hour,$337.74 ,1,12/7/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912080,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912080,Time,vehicle inspection,Per hour,$233.44 ,0,7/28/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912081,Time,Retainment,Per hour,$0.00 ,0,1/27/2021,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32002 - LDR - Right foot x/r,Per hour,$30.80 ,1,9/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32002 - Lubbock Radiology - Right foot x/r,Per hour,$53.90 ,1,9/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,"Chk 32065, Ordonez Treatment 09/30/2021",Per hour,$294.00 ,1,11/3/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32158 - Lub Rad Films,Per hour,$33.00 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32160 - Scare/CHS MRs,Per hour,$104.25 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32161 - UMC Rad films,Per hour,$11.00 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32162 - Mro/UMC medical records,Per hour,$93.76 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32163 - CMG billing,Per hour,$25.00 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32196 - Ordonez Treatment 09/30/2021,Per hour,$294.00 ,1,5/27/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32214 - LR billing for LR via chartswap,Per hour,$52.79 ,1,5/27/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912085,Time,Chk 32215 - LDR Billing for LR via Cswap,Per hour,$52.79 ,1,5/27/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912096,Time,certified mail to transmit checks,Per hour,$6.59 ,3,8/8/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912099,Time,Worldwide Court Reporters for Depo of Jared Bratcher,Per hour,$0.00 ,1,10/15/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Clerk's Record Request,Per hour,$850.00 ,1,11/27/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Copy of Docket Book Report from Hockley County District Clerk,Per hour,$4.00 ,1,10/16/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,E-file Agreed Motion for Continuance,Per hour,$3.34 ,1,4/5/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,E-filed First Amended Notice of Deposition,Per hour,$3.34 ,1,3/21/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,E-filed Notice of Depo,Per hour,$3.34 ,1,5/25/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,E-filed order resetting hearing,Per hour,$3.34 ,1,11/22/2017,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Efiled Order Resetting Hearing on Motion to Compel,Per hour,$3.34 ,1,5/25/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Filed Order Approving Agreed Motion for Continuance,Per hour,$3.34 ,1,4/5/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Filed vacation notice with Hockley DC,Per hour,$3.34 ,1,7/12/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Filing fee for Order Resetting Hearing,Per hour,$3.34 ,1,1/29/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Paid CLTV for videoing of deposition of expert Mark Goodson,Per hour,$815.00 ,1,9/5/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912108,Time,Refiled the order approving agreed continuance - Judge didn't grant or deny or put trial date. ,Per hour,$3.34 ,1,4/9/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912110,Time,E- filing of Notice of Nonsuit,Per hour,$3.34 ,1,10/7/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912110,Time,E-filing expense of Affirming Order of Nonsuit,Per hour,$3.34 ,1,10/7/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912110,Time,Efiling Citations in Hockey County,Per hour,$19.81 ,1,3/27/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912110,Time,filing fee,Per hour,$0.00 ,0,3/26/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912110,Time,Filing fees,Per hour,$0.00 ,0,4/10/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
